"{""uniqueID"":83663,""completion_code"":""En5E5-#-92pGU"",""demographics"":""country=United States of America___gender=male___race=white___age=36"",""experiment"":""guess-who-pilot"",""boardNumber"":1,""condition"":""male_only"",""actionType"":""questionAsked"",""question"":""Does the person have beard stubble?"",""questionResponse"":""No"",""finalSelection"":""NA"",""questionNumber"":5,""totalFaceCount"":16,""facesEliminatedCount"":14,""eliminatedFaces"":""IMG_9258__IMG_8213__IMG_9957__IMG_9634__IMG_9048__IMG_8228__IMG_0566__IMG_7669__IMG_8289__IMG_8003__IMG_7700__IMG_9559__IMG_8273__IMG_9288"",""allFaces"":""IMG_9258__IMG_8213__IMG_9957__IMG_9634__IMG_7897__IMG_9048__IMG_8228__IMG_0566__IMG_7669__IMG_8289__IMG_8003__IMG_7700__IMG_9559__IMG_9649__IMG_8273__IMG_9288"",""currentFacesEliminatedCount"":2}"	2017-04-27T19:34:42	5017320665645056
"{""uniqueID"":26457,""completion_code"":""V1op9-#-lnrxD"",""demographics"":""country=United States of America___gender=male___race=White___age=21"",""experiment"":""guess-who-pilot"",""boardNumber"":1,""condition"":""highly_variable"",""actionType"":""finalFaceSelected"",""question"":""NA"",""questionResponse"":""NA"",""finalSelection"":""IMG_8093"",""questionNumber"":9,""totalFaceCount"":16,""facesEliminatedCount"":16,""eliminatedFaces"":""IMG_0506__IMG_9725__IMG_9770__IMG_0746__IMG_8934__IMG_9424__IMG_7882__IMG_7912__IMG_8289__IMG_0611__IMG_8093__IMG_9394__IMG_0138__IMG_9018__IMG_9559__IMG_0401"",""allFaces"":""IMG_0506__IMG_9725__IMG_9770__IMG_0746__IMG_8934__IMG_9424__IMG_7882__IMG_7912__IMG_8289__IMG_0611__IMG_8093__IMG_9394__IMG_0138__IMG_9018__IMG_9559__IMG_0401"",""currentFacesEliminatedCount"":1}"	2017-04-27T19:27:08	5017346703884288
"{""uniqueID"":65907,""completion_code"":""NwDZj-#-SEPNb"",""demographics"":""country=United States of America___gender=male___race=White___age=36"",""experiment"":""guess-who-pilot"",""boardNumber"":1,""condition"":""highly_variable"",""actionType"":""questionAsked"",""question"":""Is the pesron wearing a white undershirt?"",""questionResponse"":""Yes"",""finalSelection"":""NA"",""questionNumber"":4,""totalFaceCount"":16,""facesEliminatedCount"":15,""eliminatedFaces"":""IMG_9740__IMG_8243__IMG_9273__IMG_9394__IMG_0641__IMG_8228__IMG_9649__IMG_9138__IMG_9439__IMG_8814__IMG_0611__IMG_8532__IMG_9634__IMG_0138__IMG_0295"",""allFaces"":""IMG_9740__IMG_8243__IMG_9273__IMG_9394__IMG_0641__IMG_8228__IMG_9649__IMG_9138__IMG_9439__IMG_8814__IMG_0611__IMG_0476__IMG_8532__IMG_9634__IMG_0138__IMG_0295"",""currentFacesEliminatedCount"":1}"	2017-04-27T19:45:05	5019494992838656
"{""uniqueID"":22458,""completion_code"":""COJri-#-zCtb2"",""demographics"":""country=United States of America___gender=female___race=Caucasian___age=33"",""experiment"":""guess-who-pilot"",""boardNumber"":3,""condition"":""highly_variable"",""actionType"":""questionAsked"",""question"":""Is the person wearing glasses?"",""questionResponse"":""Yes"",""finalSelection"":""NA"",""questionNumber"":2,""totalFaceCount"":16,""facesEliminatedCount"":14,""eliminatedFaces"":""IMG_8697__IMG_8889__IMG_7730__IMG_8517__IMG_9424__IMG_0611__IMG_0184__IMG_9364__IMG_0506__IMG_9574__IMG_8243__IMG_0476__IMG_9725__IMG_8622"",""allFaces"":""IMG_8697__IMG_8889__IMG_7730__IMG_8517__IMG_9424__IMG_0611__IMG_0184__IMG_9364__IMG_0506__IMG_9574__IMG_8243__IMG_0476__IMG_9710__IMG_9725__IMG_8622__IMG_7502"",""currentFacesEliminatedCount"":5}"	2017-04-27T19:34:04	5019595119263744
"{""uniqueID"":87176,""completion_code"":""NY3Kj-#-Zb2W2"",""demographics"":""country=United States of America___gender=male___race=Asian___age=40 "",""experiment"":""guess-who-pilot"",""boardNumber"":3,""condition"":""white_male_only"",""actionType"":""questionAsked"",""question"":""does this person have facial hair?"",""questionResponse"":""No"",""finalSelection"":""NA"",""questionNumber"":1,""totalFaceCount"":16,""facesEliminatedCount"":8,""eliminatedFaces"":""IMG_8078__IMG_8123__IMG_7776__IMG_8048__IMG_7760__IMG_9800__IMG_8949__IMG_9695"",""allFaces"":""IMG_8078__IMG_8123__IMG_7776__IMG_8048__IMG_7760__IMG_9800__IMG_9785__IMG_0018__IMG_7547__IMG_8949__IMG_9695__IMG_7653__IMG_9108__IMG_9123__IMG_8138__IMG_8607"",""currentFacesEliminatedCount"":8}"	2017-04-27T19:27:02	5019846106415104
"{""uniqueID"":26003,""completion_code"":""wsE1R-#-y3Tza"",""demographics"":""country=United States of America___gender=male___race=White___age=29"",""experiment"":""guess-who-pilot"",""boardNumber"":3,""condition"":""asian_female_only"",""actionType"":""finalFaceSelected"",""question"":""NA"",""questionResponse"":""NA"",""finalSelection"":""IMG_9574"",""questionNumber"":5,""totalFaceCount"":16,""facesEliminatedCount"":16,""eliminatedFaces"":""IMG_0716__IMG_9574__IMG_0746__IMG_0325__IMG_8667__IMG_8697__IMG_9078__IMG_8834__IMG_9977__IMG_0310__IMG_7851__IMG_7866__IMG_7715__IMG_9927__IMG_7927__IMG_9409"",""allFaces"":""IMG_0716__IMG_9574__IMG_0746__IMG_0325__IMG_8667__IMG_8697__IMG_9078__IMG_8834__IMG_9977__IMG_0310__IMG_7851__IMG_7866__IMG_7715__IMG_9927__IMG_7927__IMG_9409"",""currentFacesEliminatedCount"":1}"	2017-04-27T19:24:52	5020232921907200
"{""uniqueID"":73814,""completion_code"":""uoYu6-#-gHRjs"",""demographics"":""country=United States of America___gender=female___race=white___age=34"",""experiment"":""guess-who-pilot"",""boardNumber"":1,""condition"":""highly_variable"",""actionType"":""questionAsked"",""question"":""does he have glasses"",""questionResponse"":""Yes"",""finalSelection"":""NA"",""questionNumber"":4,""totalFaceCount"":16,""facesEliminatedCount"":13,""eliminatedFaces"":""IMG_0431__IMG_0506__IMG_9469__IMG_9725__IMG_9604__IMG_7745__IMG_0295__IMG_8289__IMG_8228__IMG_0138__IMG_8889__IMG_0641__IMG_7791"",""allFaces"":""IMG_9634__IMG_0431__IMG_0506__IMG_9469__IMG_9725__IMG_9604__IMG_7745__IMG_0295__IMG_8289__IMG_8228__IMG_9649__IMG_0138__IMG_8889__IMG_9710__IMG_0641__IMG_7791"",""currentFacesEliminatedCount"":3}"	2017-04-27T19:24:32	5020625911414784
"{""uniqueID"":61588,""completion_code"":""WZ8q4-#-4UA1V"",""demographics"":""country=United States of America___gender=female___race=white___age=27"",""experiment"":""guess-who-pilot"",""boardNumber"":3,""condition"":""asian_male_only"",""actionType"":""questionAsked"",""question"":""is it the person with the longer hair?"",""questionResponse"":""No"",""finalSelection"":""NA"",""questionNumber"":3,""totalFaceCount"":16,""facesEliminatedCount"":15,""eliminatedFaces"":""IMG_0401__IMG_9710__IMG_9364__IMG_7700__IMG_7882__IMG_9514__IMG_9957__IMG_0566__IMG_0641__IMG_0356__IMG_9634__IMG_7806__IMG_0701__IMG_0214__IMG_7942"",""allFaces"":""IMG_0401__IMG_9710__IMG_9048__IMG_9364__IMG_7700__IMG_7882__IMG_9514__IMG_9957__IMG_0566__IMG_0641__IMG_0356__IMG_9634__IMG_7806__IMG_0701__IMG_0214__IMG_7942"",""currentFacesEliminatedCount"":1}"	2017-04-27T19:29:46	5022293700902912
"{""uniqueID"":39527,""completion_code"":""QgZTF-#-DJiHk"",""demographics"":""country=United States of America___gender=female___race=korean american___age=29"",""experiment"":""guess-who-pilot"",""boardNumber"":3,""condition"":""white_male_only"",""actionType"":""finalFaceSelected"",""question"":""NA"",""questionResponse"":""NA"",""finalSelection"":""IMG_9559"",""questionNumber"":5,""totalFaceCount"":16,""facesEliminatedCount"":16,""eliminatedFaces"":""IMG_8949__IMG_0371__IMG_7593__IMG_8018__IMG_0018__IMG_7623__IMG_0626__IMG_9785__IMG_7669__IMG_0341__IMG_9559__IMG_9349__IMG_9093__IMG_0063__IMG_7745__IMG_0093"",""allFaces"":""IMG_8949__IMG_0371__IMG_7593__IMG_8018__IMG_0018__IMG_7623__IMG_0626__IMG_9785__IMG_7669__IMG_0341__IMG_9559__IMG_9349__IMG_9093__IMG_0063__IMG_7745__IMG_0093"",""currentFacesEliminatedCount"":1}"	2017-04-27T19:45:41	5022474626400256
"{""uniqueID"":86569,""completion_code"":""umsVn-#-LWHmL"",""demographics"":""country=United States of America___gender=female___race=White/Brazilian___age=24"",""experiment"":""guess-who-pilot"",""boardNumber"":4,""condition"":""asian_female_only"",""actionType"":""questionAsked"",""question"":""Can you see an undershirt?"",""questionResponse"":""Yes"",""finalSelection"":""NA"",""questionNumber"":2,""totalFaceCount"":16,""facesEliminatedCount"":9,""eliminatedFaces"":""IMG_8667__IMG_9574__IMG_8934__IMG_7866__IMG_9439__IMG_7851__IMG_9469__IMG_9921__IMG_9906"",""allFaces"":""IMG_9755__IMG_8667__IMG_0746__IMG_9078__IMG_9574__IMG_8934__IMG_7866__IMG_9927__IMG_9439__IMG_7851__IMG_9469__IMG_9921__IMG_9977__IMG_0716__IMG_9409__IMG_9906"",""currentFacesEliminatedCount"":5}"	2017-04-27T19:32:31	5022845604200448
"{""uniqueID"":19266,""completion_code"":""uKaIS-#-FpuQW"",""demographics"":""country=United States of America___gender=male___race=White___age=23"",""experiment"":""guess-who-pilot"",""boardNumber"":4,""condition"":""female_only"",""actionType"":""questionAsked"",""question"":""Is the person Asian?"",""questionResponse"":""No"",""finalSelection"":""NA"",""questionNumber"":2,""totalFaceCount"":16,""facesEliminatedCount"":7,""eliminatedFaces"":""IMG_9861__IMG_9755__IMG_7562__IMG_9078__IMG_0746__IMG_9574__IMG_9977"",""allFaces"":""IMG_0731__IMG_7927__IMG_9861__IMG_7836__IMG_9891__IMG_9755__IMG_7562__IMG_9078__IMG_8153__IMG_0746__IMG_9409__IMG_9574__IMG_9977__IMG_9153__IMG_7958__IMG_8667"",""currentFacesEliminatedCount"":4}"	2017-04-27T19:28:10	5024216504074240
"{""uniqueID"":65099,""completion_code"":""5qjxz-#-fHSV3"",""demographics"":""country=United States of America___gender=female___race=white___age=28"",""experiment"":""guess-who-pilot"",""boardNumber"":4,""condition"":""asian_male_only"",""actionType"":""finalFaceSelected"",""question"":""NA"",""questionResponse"":""NA"",""finalSelection"":""IMG_7700"",""questionNumber"":5,""totalFaceCount"":16,""facesEliminatedCount"":16,""eliminatedFaces"":""IMG_9048__IMG_0401__IMG_0356__IMG_9364__IMG_9710__IMG_0701__IMG_9957__IMG_7806__IMG_7882__IMG_0214__IMG_9634__IMG_0641__IMG_7942__IMG_0566__IMG_7700__IMG_9514"",""allFaces"":""IMG_9048__IMG_0401__IMG_0356__IMG_9364__IMG_9710__IMG_0701__IMG_9957__IMG_7806__IMG_7882__IMG_0214__IMG_9634__IMG_0641__IMG_7942__IMG_0566__IMG_7700__IMG_9514"",""currentFacesEliminatedCount"":1}"	2017-04-27T19:27:59	5024263614496768
"{""uniqueID"":61219,""completion_code"":""Qsk4j-#-xrFIr"",""demographics"":""country=United States of America___gender=male___race=White___age=27"",""experiment"":""guess-who-pilot"",""boardNumber"":4,""condition"":""highly_variable"",""actionType"":""questionAsked"",""question"":""does the person have brown hair?"",""questionResponse"":""No"",""finalSelection"":""NA"",""questionNumber"":4,""totalFaceCount"":16,""facesEliminatedCount"":15,""eliminatedFaces"":""IMG_8228__IMG_9770__IMG_8889__IMG_9018__IMG_9634__IMG_0686__IMG_0581__IMG_9454__IMG_0295__IMG_9048__IMG_0325__IMG_0476__IMG_8289__IMG_8622__IMG_9649"",""allFaces"":""IMG_8228__IMG_9770__IMG_8889__IMG_9018__IMG_9634__IMG_0686__IMG_0581__IMG_9454__IMG_0295__IMG_9048__IMG_0325__IMG_0476__IMG_8289__IMG_8622__IMG_0626__IMG_9649"",""currentFacesEliminatedCount"":4}"	2017-04-27T19:28:06	5025643506958336
"{""uniqueID"":37147,""completion_code"":""hRsJQ-#-fK2GL"",""demographics"":""country=United States of America___gender=male___race=hispanic___age=30"",""experiment"":""guess-who-pilot"",""boardNumber"":3,""condition"":""highly_variable"",""actionType"":""questionAsked"",""question"":""is the person hispanic?"",""questionResponse"":""Yes"",""finalSelection"":""NA"",""questionNumber"":3,""totalFaceCount"":16,""facesEliminatedCount"":14,""eliminatedFaces"":""IMG_8289__IMG_8889__IMG_8622__IMG_0048__IMG_9725__IMG_9634__IMG_7745__IMG_9770__IMG_9649__IMG_9529__IMG_9710__IMG_9927__IMG_9454__IMG_9439"",""allFaces"":""IMG_8243__IMG_8289__IMG_8889__IMG_9394__IMG_8622__IMG_0048__IMG_9725__IMG_9634__IMG_7745__IMG_9770__IMG_9649__IMG_9529__IMG_9710__IMG_9927__IMG_9454__IMG_9439"",""currentFacesEliminatedCount"":5}"	2017-04-27T20:11:11	5026071929946112
"{""uniqueID"":53684,""completion_code"":""3iq6n-#-cNIq2"",""demographics"":""country=United States of America___gender=male___race=latino___age=34"",""experiment"":""guess-who-pilot"",""boardNumber"":2,""condition"":""highly_variable"",""actionType"":""questionAsked"",""question"":""is it a girl?"",""questionResponse"":""No"",""finalSelection"":""NA"",""questionNumber"":2,""totalFaceCount"":16,""facesEliminatedCount"":9,""eliminatedFaces"":""IMG_9394__IMG_9424__IMG_0310__IMG_0295__IMG_0245__IMG_9725__IMG_8258__IMG_0138__IMG_0581"",""allFaces"":""IMG_9394__IMG_9424__IMG_0701__IMG_8138__IMG_8048__IMG_0310__IMG_0295__IMG_0245__IMG_8228__IMG_9725__IMG_8258__IMG_9649__IMG_0138__IMG_8243__IMG_0581__IMG_7806"",""currentFacesEliminatedCount"":7}"	2017-04-27T19:27:50	5026137965068288
"{""uniqueID"":37091,""completion_code"":""zkvin-#-Kn4zw"",""demographics"":""country=United States of America___gender=male___race=white___age=21"",""experiment"":""guess-who-pilot"",""boardNumber"":2,""condition"":""white_female_only"",""actionType"":""questionAsked"",""question"":""do they have a necklace on"",""questionResponse"":""No"",""finalSelection"":""NA"",""questionNumber"":2,""totalFaceCount"":16,""facesEliminatedCount"":5,""eliminatedFaces"":""IMG_0003__IMG_9484__IMG_9228__IMG_7685__IMG_0656"",""allFaces"":""IMG_7912__IMG_0003__IMG_9484__IMG_7532__IMG_9499__IMG_7821__IMG_9213__IMG_9228__IMG_7685__IMG_8198__IMG_8844__IMG_0153__IMG_9318__IMG_9589__IMG_7730__IMG_0656"",""currentFacesEliminatedCount"":1}"	2017-04-27T19:26:31	5026762614374400
"{""uniqueID"":22885,""completion_code"":""G01mJ-#-6qewj"",""demographics"":""country=United States of America___gender=female___race=HISPANIC___age=27"",""experiment"":""guess-who-pilot"",""boardNumber"":2,""condition"":""white_only"",""actionType"":""questionAsked"",""question"":""does the person use glasses"",""questionResponse"":""Yes"",""finalSelection"":""NA"",""questionNumber"":1,""totalFaceCount"":16,""facesEliminatedCount"":0,""eliminatedFaces"":"""",""allFaces"":""IMG_8048__IMG_9831__IMG_7653__IMG_0169__IMG_9544__IMG_8018__IMG_0656__IMG_0108__IMG_8168__IMG_0536__IMG_0063__IMG_8123__IMG_8003__IMG_7745__IMG_9063__IMG_9846"",""currentFacesEliminatedCount"":0}"	2017-04-27T19:24:45	5027086615969792
"{""uniqueID"":37805,""completion_code"":""I4B9s-#-KqXyk"",""demographics"":""country=United States of America___gender=male___race=White___age=26"",""experiment"":""guess-who-pilot"",""boardNumber"":3,""condition"":""highly_variable"",""actionType"":""questionAsked"",""question"":""Does the person have a blank shirt?"",""questionResponse"":""No"",""finalSelection"":""NA"",""questionNumber"":3,""totalFaceCount"":16,""facesEliminatedCount"":15,""eliminatedFaces"":""IMG_9394__IMG_8889__IMG_9664__IMG_0641__IMG_8919__IMG_9574__IMG_8289__IMG_0566__IMG_0476__IMG_9048__IMG_0295__IMG_7897__IMG_9649__IMG_8622__IMG_9424"",""allFaces"":""IMG_9394__IMG_8889__IMG_9664__IMG_0641__IMG_8919__IMG_9574__IMG_8289__IMG_8123__IMG_0566__IMG_0476__IMG_9048__IMG_0295__IMG_7897__IMG_9649__IMG_8622__IMG_9424"",""currentFacesEliminatedCount"":1}"	2017-04-27T19:36:21	5028283703885824
"{""uniqueID"":50036,""completion_code"":""eW06G-#-HLup6"",""demographics"":""country=United States of America___gender=male___race=caucasian___age=27"",""experiment"":""guess-who-pilot"",""boardNumber"":4,""condition"":""asian_only"",""actionType"":""questionAsked"",""question"":""glasses?"",""questionResponse"":""No"",""finalSelection"":""NA"",""questionNumber"":1,""totalFaceCount"":16,""facesEliminatedCount"":12,""eliminatedFaces"":""IMG_0325__IMG_9574__IMG_0746__IMG_7882__IMG_7700__IMG_7715__IMG_0491__IMG_9755__IMG_9710__IMG_7866__IMG_0356__IMG_9439"",""allFaces"":""IMG_0325__IMG_9574__IMG_0746__IMG_7882__IMG_0401__IMG_7700__IMG_9048__IMG_7715__IMG_7806__IMG_9364__IMG_0491__IMG_9755__IMG_9710__IMG_7866__IMG_0356__IMG_9439"",""currentFacesEliminatedCount"":12}"	2017-04-27T19:25:17	5028624751132672
"{""uniqueID"":26708,""completion_code"":""ndAuR-#-O0aii"",""demographics"":""country=United States of America___gender=male___race=Caucasian___age=38"",""experiment"":""guess-who-pilot"",""boardNumber"":4,""condition"":""asian_male_only"",""actionType"":""questionAsked"",""question"":""Does the person have a necklace"",""questionResponse"":""No"",""finalSelection"":""NA"",""questionNumber"":4,""totalFaceCount"":16,""facesEliminatedCount"":14,""eliminatedFaces"":""IMG_7942__IMG_0356__IMG_9634__IMG_9048__IMG_0566__IMG_9364__IMG_0401__IMG_7806__IMG_7700__IMG_9710__IMG_0701__IMG_0214__IMG_9957__IMG_7882"",""allFaces"":""IMG_7942__IMG_0356__IMG_9634__IMG_0641__IMG_9048__IMG_0566__IMG_9364__IMG_0401__IMG_7806__IMG_7700__IMG_9710__IMG_0701__IMG_0214__IMG_9514__IMG_9957__IMG_7882"",""currentFacesEliminatedCount"":1}"	2017-04-27T19:33:21	5028751989538816
"{""uniqueID"":8124,""completion_code"":""tAt4W-#-cKtHf"",""demographics"":""country=United States of America___gender=female___race=white___age=36"",""experiment"":""guess-who-pilot"",""boardNumber"":2,""condition"":""white_female_only"",""actionType"":""questionAsked"",""question"":""Does the person wear glasses?"",""questionResponse"":""Yes"",""finalSelection"":""NA"",""questionNumber"":3,""totalFaceCount"":16,""facesEliminatedCount"":15,""eliminatedFaces"":""IMG_9589__IMG_7958__IMG_7685__IMG_7578__IMG_0199__IMG_7730__IMG_7912__IMG_0446__IMG_8198__IMG_0731__IMG_9861__IMG_7517__IMG_9831__IMG_0416__IMG_0671"",""allFaces"":""IMG_9589__IMG_7821__IMG_7958__IMG_7685__IMG_7578__IMG_0199__IMG_7730__IMG_7912__IMG_0446__IMG_8198__IMG_0731__IMG_9861__IMG_7517__IMG_9831__IMG_0416__IMG_0671"",""currentFacesEliminatedCount"":14}"	2017-04-27T19:23:17	5029623733682176
"{""uniqueID"":26457,""completion_code"":""V1op9-#-lnrxD"",""demographics"":""country=United States of America___gender=male___race=White___age=21"",""experiment"":""guess-who-pilot"",""boardNumber"":2,""condition"":""asian_female_only"",""actionType"":""questionAsked"",""question"":""Do they have glasses?"",""questionResponse"":""Yes"",""finalSelection"":""NA"",""questionNumber"":4,""totalFaceCount"":16,""facesEliminatedCount"":14,""eliminatedFaces"":""IMG_8934__IMG_0491__IMG_0325__IMG_9469__IMG_9078__IMG_7927__IMG_7715__IMG_9921__IMG_9977__IMG_0716__IMG_8834__IMG_0746__IMG_9273__IMG_9927"",""allFaces"":""IMG_8934__IMG_0491__IMG_9574__IMG_0325__IMG_9469__IMG_9078__IMG_7927__IMG_7715__IMG_9921__IMG_9977__IMG_0716__IMG_7851__IMG_8834__IMG_0746__IMG_9273__IMG_9927"",""currentFacesEliminatedCount"":5}"	2017-04-27T19:28:04	5029663596347392
"{""uniqueID"":27209,""completion_code"":""Vcucu-#-hDZyw"",""demographics"":""country=United States of America___gender=male___race=white___age=45"",""experiment"":""guess-who-pilot"",""boardNumber"":2,""condition"":""female_only"",""actionType"":""questionAsked"",""question"":""does the person have purple hair?"",""questionResponse"":""No"",""finalSelection"":""NA"",""questionNumber"":3,""totalFaceCount"":16,""facesEliminatedCount"":12,""eliminatedFaces"":""IMG_0731__IMG_9906__IMG_7958__IMG_0416__IMG_7866__IMG_9379__IMG_7608__IMG_9469__IMG_9664__IMG_9153__IMG_0446__IMG_8697"",""allFaces"":""IMG_0731__IMG_9906__IMG_7958__IMG_0048__IMG_0416__IMG_7866__IMG_9379__IMG_9078__IMG_7608__IMG_9469__IMG_9273__IMG_9664__IMG_9153__IMG_0446__IMG_9921__IMG_8697"",""currentFacesEliminatedCount"":1}"	2017-04-27T19:31:25	5030679624548352
"{""uniqueID"":6360,""completion_code"":""gIyHq-#-r7ZtE"",""demographics"":""country=United States of America___gender=male___race=Asian___age=28"",""experiment"":""guess-who-pilot"",""boardNumber"":4,""condition"":""white_female_only"",""actionType"":""finalFaceSelected"",""question"":""NA"",""questionResponse"":""NA"",""finalSelection"":""IMG_9846"",""questionNumber"":4,""totalFaceCount"":16,""facesEliminatedCount"":16,""eliminatedFaces"":""IMG_7517__IMG_8844__IMG_0521__IMG_9228__IMG_0446__IMG_8874__IMG_9861__IMG_0230__IMG_9213__IMG_8814__IMG_0731__IMG_9846__IMG_7685__IMG_9589__IMG_7988__IMG_0416"",""allFaces"":""IMG_7517__IMG_8844__IMG_0521__IMG_9228__IMG_0446__IMG_8874__IMG_9861__IMG_0230__IMG_9213__IMG_8814__IMG_0731__IMG_9846__IMG_7685__IMG_9589__IMG_7988__IMG_0416"",""currentFacesEliminatedCount"":1}"	2017-04-27T20:14:27	5031328969916416
"{""uniqueID"":36604,""completion_code"":""glFDF-#-bGDbX"",""demographics"":""country=United States of America___gender=female___race=Caucasian___age=27"",""experiment"":""guess-who-pilot"",""boardNumber"":4,""condition"":""highly_variable"",""actionType"":""questionAsked"",""question"":""is the person a Caucasian?"",""questionResponse"":""No"",""finalSelection"":""NA"",""questionNumber"":2,""totalFaceCount"":16,""facesEliminatedCount"":11,""eliminatedFaces"":""IMG_9725__IMG_9649__IMG_0731__IMG_9364__IMG_8048__IMG_0611__IMG_8228__IMG_8622__IMG_9634__IMG_8607__IMG_8859"",""allFaces"":""IMG_0581__IMG_9725__IMG_9649__IMG_0731__IMG_9364__IMG_8889__IMG_9770__IMG_8048__IMG_0611__IMG_0295__IMG_8228__IMG_9273__IMG_8622__IMG_9634__IMG_8607__IMG_8859"",""currentFacesEliminatedCount"":2}"	2017-04-27T20:07:44	5031673641041920
"{""uniqueID"":22885,""completion_code"":""G01mJ-#-6qewj"",""demographics"":""country=United States of America___gender=female___race=HISPANIC___age=27"",""experiment"":""guess-who-pilot"",""boardNumber"":3,""condition"":""white_female_only"",""actionType"":""questionAsked"",""question"":""do they wear glasses"",""questionResponse"":""Yes"",""finalSelection"":""NA"",""questionNumber"":1,""totalFaceCount"":16,""facesEliminatedCount"":14,""eliminatedFaces"":""IMG_9831__IMG_8682__IMG_9499__IMG_7988__IMG_9228__IMG_8592__IMG_0521__IMG_9138__IMG_0671__IMG_7836__IMG_8859__IMG_0230__IMG_7730__IMG_9484"",""allFaces"":""IMG_9831__IMG_8682__IMG_9499__IMG_7988__IMG_9228__IMG_8592__IMG_0521__IMG_9138__IMG_7562__IMG_0671__IMG_7836__IMG_8859__IMG_0230__IMG_7730__IMG_9484__IMG_8577"",""currentFacesEliminatedCount"":14}"	2017-04-27T19:25:54	5032051866599424
"{""uniqueID"":55663,""completion_code"":""1pigS-#-Y2IYG"",""demographics"":""country=United States of America___gender=female___race=White___age=27"",""experiment"":""guess-who-pilot"",""boardNumber"":4,""condition"":""highly_variable"",""actionType"":""questionAsked"",""question"":""Is their hair pulled back?"",""questionResponse"":""Yes"",""finalSelection"":""NA"",""questionNumber"":3,""totalFaceCount"":16,""facesEliminatedCount"":11,""eliminatedFaces"":""IMG_0701__IMG_8562__IMG_9649__IMG_8289__IMG_0401__IMG_9770__IMG_0626__IMG_9921__IMG_0476__IMG_9725__IMG_9394"",""allFaces"":""IMG_0701__IMG_8562__IMG_7866__IMG_8243__IMG_0003__IMG_9649__IMG_8289__IMG_9063__IMG_9424__IMG_0401__IMG_9770__IMG_0626__IMG_9921__IMG_0476__IMG_9725__IMG_9394"",""currentFacesEliminatedCount"":3}"	2017-04-27T19:32:54	5034294107963392
"{""uniqueID"":42038,""completion_code"":""TARXT-#-bXdVn"",""demographics"":""country=Poland___gender=male___race=Black___age=19"",""experiment"":""guess-who-pilot"",""boardNumber"":3,""condition"":""highly_variable"",""actionType"":""finalFaceSelected"",""question"":""NA"",""questionResponse"":""NA"",""finalSelection"":""IMG_9725"",""questionNumber"":4,""totalFaceCount"":16,""facesEliminatedCount"":16,""eliminatedFaces"":""IMG_9424__IMG_0295__IMG_0401__IMG_9394__IMG_0506__IMG_8048__IMG_8138__IMG_9755__IMG_0761__IMG_7882__IMG_0611__IMG_7851__IMG_0138__IMG_8517__IMG_9725__IMG_9649"",""allFaces"":""IMG_9424__IMG_0295__IMG_0401__IMG_9394__IMG_0506__IMG_8048__IMG_8138__IMG_9755__IMG_0761__IMG_7882__IMG_0611__IMG_7851__IMG_0138__IMG_8517__IMG_9725__IMG_9649"",""currentFacesEliminatedCount"":1}"	2017-04-27T19:48:00	5034628846977024
"{""uniqueID"":26003,""completion_code"":""wsE1R-#-y3Tza"",""demographics"":""country=United States of America___gender=male___race=White___age=29"",""experiment"":""guess-who-pilot"",""boardNumber"":2,""condition"":""highly_variable"",""actionType"":""finalFaceSelected"",""question"":""NA"",""questionResponse"":""NA"",""finalSelection"":""IMG_9649"",""questionNumber"":4,""totalFaceCount"":16,""facesEliminatedCount"":16,""eliminatedFaces"":""IMG_9379__IMG_8228__IMG_9649__IMG_0138__IMG_7562__IMG_9725__IMG_0656__IMG_9424__IMG_9334__IMG_7942__IMG_9906__IMG_9394__IMG_0491__IMG_0761__IMG_7882__IMG_8289"",""allFaces"":""IMG_9379__IMG_8228__IMG_9649__IMG_0138__IMG_7562__IMG_9725__IMG_0656__IMG_9424__IMG_9334__IMG_7942__IMG_9906__IMG_9394__IMG_0491__IMG_0761__IMG_7882__IMG_8289"",""currentFacesEliminatedCount"":1}"	2017-04-27T19:23:25	5034912851689472
"{""uniqueID"":86569,""completion_code"":""umsVn-#-LWHmL"",""demographics"":""country=United States of America___gender=female___race=White/Brazilian___age=24"",""experiment"":""guess-who-pilot"",""boardNumber"":4,""condition"":""asian_female_only"",""actionType"":""questionAsked"",""question"":""Is their hair black?"",""questionResponse"":""No"",""finalSelection"":""NA"",""questionNumber"":3,""totalFaceCount"":16,""facesEliminatedCount"":12,""eliminatedFaces"":""IMG_9755__IMG_8667__IMG_0746__IMG_9574__IMG_8934__IMG_7866__IMG_9439__IMG_7851__IMG_9469__IMG_9921__IMG_0716__IMG_9906"",""allFaces"":""IMG_9755__IMG_8667__IMG_0746__IMG_9078__IMG_9574__IMG_8934__IMG_7866__IMG_9927__IMG_9439__IMG_7851__IMG_9469__IMG_9921__IMG_9977__IMG_0716__IMG_9409__IMG_9906"",""currentFacesEliminatedCount"":3}"	2017-04-27T19:32:54	5035644069871616
